"package","github_repo","git","eco_guess","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class","repo_id","mirror_url","license"
"ninja","scikit-build/ninja-python-distributions","https://github.com/scikit-build/ninja-python-distributions.git","eco","86842882","6943822","21410079","44374993","126019847","235465667","True","0.00111145","A","gh/75102202","","apache-2.0"
"tenacity","jd/tenacity","https://github.com/jd/tenacity.git","eco","649281138","180725101","250988249","354899182","895965763","1563827393","True","0.00110384","A","gh/65468547","","apache-2.0"
"jeepney","","https://gitlab.com/takluyver/jeepney.git","native","474476790","126057592","211017779","266847708","631106252","1137354621","True","0.00110158","A","gl/2780772","","mit"
"sqlparse","andialbrecht/sqlparse","https://github.com/andialbrecht/sqlparse.git","eco","522460507","211570405","309939230","408696180","705913881","976182840","True","0.00110157","A","gh/4067434","","bsd-3-clause"
"matplotlib","matplotlib/matplotlib","https://github.com/matplotlib/matplotlib.git","eco","613910572","287166439","338862109","440971559","802194547","1200358205","True","0.00109321","A","gh/1385122","","python-2.0"
"grpcio-tools","grpc/grpc","https://github.com/grpc/grpc.git","eco","727365700","51261351","64489579","352973795","724464899","2443638877","True","0.00109305","A","gh/27729880","","apache-2.0"
"gitdb","gitpython-developers/gitdb","https://github.com/gitpython-developers/gitdb.git","eco","605505450","216144300","314022239","436613911","806355752","1254391047","True","0.00109029","A","gh/1126093","","bsd-3-clause"
"parso","davidhalter/parso","https://github.com/davidhalter/parso.git","eco","378931175","197688267","188764193","236390218","460059277","811753921","True","0.00108229","A","gh/90668463","","mit"
"bcrypt","pyca/bcrypt","https://github.com/pyca/bcrypt.git","eco","627989864","199464941","351897306","467285452","811572823","1309728800","True","0.00107911","A","gh/9993757","","apache-2.0"
"typing","python/typing","https://github.com/python/typing.git","eco","100943542","95396938","112326950","102870489","108712773","85410559","True","0.00107795","A","gh/24604008","","python-2.0"
"scikit-learn","scikit-learn/scikit-learn","https://github.com/scikit-learn/scikit-learn.git","eco","676873250","271260844","385292894","471929921","832595634","1423286956","True","0.00106821","A","gh/843222","","bsd-3-clause"
"snowflake-connector-python","snowflakedb/snowflake-connector-python","https://github.com/snowflakedb/snowflake-connector-python.git","eco","594973772","105105005","229934007","371634402","724566085","1543629359","True","0.00104651","A","gh/62262074","","apache-2.0"
"opentelemetry-sdk","open-telemetry/opentelemetry-python","https://github.com/open-telemetry/opentelemetry-python.git","eco","491571614","7335759","36259767","107288008","736750179","1570224357","True","0.00104279","A","gh/185478926","","apache-2.0"
"asgiref","django/asgiref","https://github.com/django/asgiref.git","eco","365761469","65966285","128808182","185002382","647177754","801852741","True","0.00104077","A","gh/48501860","","bsd-3-clause"
"sortedcontainers","grantjenks/python-sortedcontainers","https://github.com/grantjenks/python-sortedcontainers.git","override","588723102","149167591","192083513","279736588","829418729","1493209091","True","0.00103752","A","gh/17144859","","apache-2.0"
"huggingface-hub","huggingface/huggingface_hub","https://github.com/huggingface/huggingface_hub.git","eco","390325777","13171966","59888549","175224675","463772380","1239571313","True","0.00103515","A","gh/323591830","","apache-2.0"
"tabulate","astanin/python-tabulate","https://github.com/astanin/python-tabulate.git","eco","666732599","280202153","466380678","572194824","817548408","1197336930","True","0.0010252","A","gh/205875548","","mit"
"marshmallow","marshmallow-code/marshmallow","https://github.com/marshmallow-code/marshmallow.git","eco","440049511","105861169","214564392","300472447","640727877","938621672","True","0.00101723","A","gh/14284859","","mit"
"pexpect","pexpect/pexpect","https://github.com/pexpect/pexpect.git","eco","654085120","250681891","294136483","424073029","936428507","1365105690","True","0.00100911","A","gh/12902206","","isc"
"dnspython","rthalley/dnspython","https://github.com/rthalley/dnspython.git","eco","506368199","154666087","206543854","358423795","609721173","1202486085","True","0.00100543","A","gh/2261155","","isc"
"poetry-core","python-poetry/poetry-core","https://github.com/python-poetry/poetry-core.git","eco","586674986","41915323","130538053","376885517","913820883","1470215156","True","0.00100418","A","gh/238972646","","mit"
"psycopg2-binary","psycopg/psycopg2","https://github.com/psycopg/psycopg2.git","eco","687046645","196319076","379081733","525947546","851082287","1482802582","True","0.0009949","A","gh/7730829","","lgpl-2.1"
"threadpoolctl","joblib/threadpoolctl","https://github.com/joblib/threadpoolctl.git","eco","523216639","144429007","210884844","327715926","691373959","1241679460","True","0.00099333","A","gh/177753680","","bsd-3-clause"
"aiohappyeyeballs","aio-libs/aiohappyeyeballs","https://github.com/aio-libs/aiohappyeyeballs.git","eco","469793997","0","0","19621","439421881","1909528484","True","0.0009922","A","gh/729599104","","python-2.0"
"gitpython","gitpython-developers/gitpython","https://github.com/gitpython-developers/gitpython.git","eco","665236910","233249610","333733235","489332101","886849558","1383020045","True","0.00097452","A","gh/1126087","","bsd-3-clause"
"google-auth-oauthlib","googleapis/google-cloud-python","https://github.com/googleapis/google-cloud-python.git","eco","529468547","179886098","328597460","445042278","631687756","1062129141","True","0.00097381","A","gh/16316451","","apache-2.0"
"tornado","tornadoweb/tornado","https://github.com/tornadoweb/tornado.git","eco","419595258","223244457","224056233","328168653","517837813","804669136","True","0.0009714","A","gh/301742","","apache-2.0"
"aioitertools","omnilib/aioitertools","https://github.com/omnilib/aioitertools.git","eco","272911158","56501225","150970284","205086372","355209953","596787956","True","0.0009409","A","gh/138766676","","mit"
"shellingham","sarugaku/shellingham","https://github.com/sarugaku/shellingham.git","eco","531784701","37102344","100111239","250447988","718823880","1552438053","True","0.00093814","A","gh/137405103","","isc"
"certbot-dns-cloudflare","certbot/certbot","https://github.com/certbot/certbot.git","eco","655592397","205379","322790","1129970","10936166","3265367680","True","0.00093771","A","gh/26516210","","apache-2.0"
"ruamel-yaml-clib","","","","418902182","134575880","187247414","305360898","569546583","897780135","True","0.00092493","A","","","mit"
"py","pytest-dev/py","https://github.com/pytest-dev/py.git","override","529992142","379634447","511001192","407783773","687779886","663761413","True","0.0009182","A","gh/68434790","","mit"
"rapidfuzz","rapidfuzz/rapidfuzz","https://github.com/rapidfuzz/rapidfuzz.git","eco","393155138","3457634","23803996","228181381","616803812","1093528869","True","0.00091062","A","gh/243985373","","mit"
"prompt-toolkit","prompt-toolkit/python-prompt-toolkit","https://github.com/prompt-toolkit/python-prompt-toolkit.git","eco","512712900","231427653","246808990","353090031","637898691","1094339136","True","0.00090775","A","gh/16241224","","bsd-3-clause"
"starlette","kludex/starlette","https://github.com/kludex/starlette.git","eco","489439640","37508703","106737404","205660219","485131349","1612160525","True","0.00090417","A","gh/138597372","","bsd-3-clause"
"azure-storage-blob","azure/azure-sdk-for-python","https://github.com/azure/azure-sdk-for-python.git","eco","577804759","336804026","451521068","484416661","689984744","926297294","True","0.00090024","A","gh/4127088","","mit"
"google-api-python-client","googleapis/google-api-python-client","https://github.com/googleapis/google-api-python-client.git","eco","605347729","329851079","351967331","515126221","607268176","1222525839","True","0.00088771","A","gh/15749269","","apache-2.0"
"cloudpickle","cloudpipe/cloudpickle","https://github.com/cloudpipe/cloudpickle.git","eco","568620338","199106008","306844344","350865972","665172490","1321112874","True","0.00088599","A","gh/33880218","","bsd-3-clause"
"blinker","pallets-eco/blinker","https://github.com/pallets-eco/blinker.git","eco","434373537","55672692","79639469","238262350","659799469","1138493707","True","0.00087986","A","gh/11147893","","mit"
"google-cloud-bigquery","googleapis/python-bigquery","https://github.com/googleapis/python-bigquery.git","eco","577259562","186716252","593181536","426433458","618344075","1061622487","True","0.00087658","A","gh/226992475","",""
"distro","python-distro/distro","https://github.com/python-distro/distro.git","eco","382229904","103377973","112746348","134141003","515666242","1045217953","True","0.0008756","A","gh/47115470","","apache-2.0"
"kiwisolver","nucleic/kiwi","https://github.com/nucleic/kiwi.git","eco","536991818","243612862","307528369","376461338","691510264","1065846256","True","0.00087127","A","gh/14909729","","bsd-3-clause"
"trove-classifiers","pypa/trove-classifiers","https://github.com/pypa/trove-classifiers.git","eco","547621932","252583","4221283","228471686","700728822","1804435286","True","0.00087088","A","gh/249488301","","apache-2.0"
"keyring","jaraco/keyring","https://github.com/jaraco/keyring.git","eco","540673102","92964451","263644860","360730197","737844007","1248181993","True","0.00086741","A","gh/31262911","","mit"
"networkx","networkx/networkx","https://github.com/networkx/networkx.git","eco","540769922","175870397","222264114","325900178","702411700","1277403222","True","0.00086478","A","gh/890377","","bsd-3-clause"
"jsonpointer","stefankoegl/python-json-pointer","https://github.com/stefankoegl/python-json-pointer.git","eco","333010331","53978629","117010462","224368155","452258793","817435616","True","0.0008602","A","gh/2133577","","bsd-3-clause"
"uritemplate","python-hyper/uritemplate","https://github.com/python-hyper/uritemplate.git","eco","483052876","283504589","292280365","329782450","526386942","983310036","True","0.00085203","A","gh/10060003","",""
"grpc-google-iam-v1","googleapis/google-cloud-python","https://github.com/googleapis/google-cloud-python.git","eco","328226567","53734841","141004588","189080556","429472840","827840011","True","0.00083121","A","gh/16316451","","apache-2.0"
"azure-identity","azure/azure-sdk-for-python","https://github.com/azure/azure-sdk-for-python.git","eco","533951976","125425149","233287953","343718875","636468729","1330859176","True","0.00082322","A","gh/4127088","",""
"defusedxml","tiran/defusedxml","https://github.com/tiran/defusedxml.git","eco","461419057","257759869","221796340","267496075","543625178","1016417821","True","0.00082308","A","gh/51649838","","python-2.0"
"pycodestyle","pycqa/pycodestyle","https://github.com/pycqa/pycodestyle.git","override","444560109","194427706","296916692","367195459","600635672","763625018","True","0.00082127","A","gh/324077","","mit"
"cycler","matplotlib/cycler","https://github.com/matplotlib/cycler.git","eco","499628787","220208055","280303432","348282324","659537104","989813018","True","0.00081783","A","gh/37756764","","bsd-3-clause"
"toml","uiri/toml","https://github.com/uiri/toml.git","eco","527099963","423965588","451499334","387493409","543870015","828671470","True","0.00081759","A","gh/8387179","","mit"
"django","django/django","https://github.com/django/django.git","eco","169367293","85551213","97622012","133834842","221840992","307987405","True","0.00081567","A","gh/4164482","","bsd-3-clause"
"msal-extensions","azuread/microsoft-authentication-extensions-for-python","https://github.com/azuread/microsoft-authentication-extensions-for-python.git","eco","466710206","125291904","261781218","346718323","628320525","971439061","True","0.00081384","A","gh/184828766","","mit"
"google-auth-httplib2","googleapis/google-cloud-python","https://github.com/googleapis/google-cloud-python.git","eco","458242711","265898363","247223001","317343684","511654786","949093722","True","0.00081312","A","gh/16316451","","apache-2.0"
"mccabe","pycqa/mccabe","https://github.com/pycqa/mccabe.git","eco","439256437","211634266","276401695","345847060","607710556","754688610","True","0.00081304","B","gh/8323509","","mit"
"jupyter-core","jupyter/jupyter_core","https://github.com/jupyter/jupyter_core.git","eco","295025412","160562858","140592694","232793350","376246379","564931779","True","0.0008098","B","gh/32897150","","bsd-3-clause"
